Food class level 1,Food (FoodEx2 description),Finland,France,Germany,Italy,Netherlands,Sweden,United Kingdom
"Legumes, nuts, oilseeds and spices","Peanuts, PROCESS Cooking in water",35,35,35,35,35,35,35
"Legumes, nuts, oilseeds and spices","Peanuts, PROCESS Steaming",35,35,35,35,35,35,35
"Legumes, nuts, oilseeds and spices",Peas (without pods) and similar-,62,26,26,45,20,62,21
"Legumes, nuts, oilseeds and spices","Peas (without pods) and similar-, PROCESS Baking",28,28,28,28,28,28,28
"Legumes, nuts, oilseeds and spices","Peas (without pods) and similar-, PROCESS Cooking in water",20,41.9,22,41.9,20,20,19
"Legumes, nuts, oilseeds and spices","Peas (without pods) and similar-, PROCESS Steaming",27,41.9,27,41.9,20,27,19
"Legumes, nuts, oilseeds and spices",Pecans,,70,161,61,61,36,61
"Legumes, nuts, oilseeds and spices","Peppercorn (black, green and white) and similar-",437,434,430,430,437,437,430
"Legumes, nuts, oilseeds and spices","Peppers, dried",148,148,148,18,148,148,148
"Legumes, nuts, oilseeds and spices",Pine nut kernels and similar-,16,16,26,40,26,16,11
"Legumes, nuts, oilseeds and spices","Pine nut kernels and similar-, PROCESS Baking",26,26,26,26,26,26,26
"Legumes, nuts, oilseeds and spices","Pine nut kernels and similar-, PROCESS Cooking in water",26,26,26,26,26,26,26
"Legumes, nuts, oilseeds and spices","Pine nut kernels and similar-, PROCESS Steaming",26,26,26,26,26,26,26
"Legumes, nuts, oilseeds and spices",Pistachios,,136,136,131,107,,136
"Legumes, nuts, oilseeds and spices","Pistachios, PROCESS Baking",135,110,90,110,131,135,110
"Legumes, nuts, oilseeds and spices","Pistachios, PROCESS Cooking in water",118,118,118,118,118,118,118
"Legumes, nuts, oilseeds and spices","Pistachios, PROCESS Steaming",118,118,118,118,118,118,118
"Legumes, nuts, oilseeds and spices",Poppy seeds,1448,1460,1460,1460,1740,1448,1580
"Legumes, nuts, oilseeds and spices","Poppy seeds, PROCESS Baking",1740,1740,1740,1740,1740,1740,1740
"Legumes, nuts, oilseeds and spices",Pumpkin seeds,10,10,10,10,39,10,39
"Legumes, nuts, oilseeds and spices","Pumpkin seeds, PROCESS Baking",43,10,10,10,42,43,42
"Legumes, nuts, oilseeds and spices","Pumpkin seeds, PROCESS Cooking in water",9,9,9,9,9,9,9
"Legumes, nuts, oilseeds and spices","Pumpkin seeds, PROCESS Steaming",9,9,9,9,9,9,9
"Legumes, nuts, oilseeds and spices",Saffron,110,110,110,110,110,110,110
"Legumes, nuts, oilseeds and spices",Sesame paste (tahini) (sesamus indicum),,420,420,420,426,,680
"Legumes, nuts, oilseeds and spices",Sesame seeds,975,966,783,966,670,975,670
"Legumes, nuts, oilseeds and spices","Sesame seeds, PROCESS Baking",131,712,712,712,712,131,712
"Legumes, nuts, oilseeds and spices",Soya proteins,213,195,195,210,210,213,210
"Legumes, nuts, oilseeds and spices",Sunflower seeds,116,106,86,110,79,116,110
"Legumes, nuts, oilseeds and spices","Sunflower seeds, PROCESS Baking",116,78,78,78,110,116,110
"Legumes, nuts, oilseeds and spices","Sunflower seeds, PROCESS Cooking in water",75,75,75,75,75,75,75
"Legumes, nuts, oilseeds and spices","Sunflower seeds, PROCESS Steaming",75,75,75,75,75,75,75
"Legumes, nuts, oilseeds and spices",Table olives and similar-,3,61,61,64,3,3,61
"Legumes, nuts, oilseeds and spices",Table olives ready for consumption,61,58.4,96,62,61,,61
"Legumes, nuts, oilseeds and spices",Turmeric roots,182,182,182,182,170,182,170
"Legumes, nuts, oilseeds and spices",Vanilla,1228,1228,1228,1228,1228,1228,1228
"Legumes, nuts, oilseeds and spices",Walnuts,140,62.6,87,83,117,94,94
Meat and meat products,Bacon,8,2,2,10,10,8,5
Meat and meat products,"Bacon, PROCESS Baking",4,2,2,2,7,4,7
Meat and meat products,"Bacon, PROCESS Cooking in water",2,10,2,10,10,2,2
Meat and meat products,"Bacon, PROCESS Frying",11,10,27,10,27,11,10
Meat and meat products,"Bacon, PROCESS Steaming",2,10,2,10,10,2,2
Meat and meat products,Beef kidney,11,11,11,9,11,11,11
Meat and meat products,"Beef kidney, PROCESS Baking",9.37,22.6,13,22.6,9.37,9.37,13
Meat and meat products,"Beef kidney, PROCESS Cooking in water",13.9,22.6,17,22.6,17,13.9,17
Meat and meat products,"Beef kidney, PROCESS Frying",14.9,,,,14.9,,
Meat and meat products,"Beef kidney, PROCESS Steaming",13.9,19,17,19,17,13.9,17
Meat and meat products,Beef liver,6,6,6,7,5,6,6
Meat and meat products,"Beef liver, PROCESS Baking",4.37,6,6,6,4.37,4.37,6
Meat and meat products,"Beef liver, PROCESS Cooking in water",5,5,5,5,10,5,10
Meat and meat products,"Beef liver, PROCESS Frying",8,8,8,8,8,8,8
Meat and meat products,"Beef liver, PROCESS Steaming",5,5,5,5,10,5,10
Meat and meat products,"Beerwurst, PROCESS Baking",11,11,11,11,11,11,11
Meat and meat products,"Beerwurst, PROCESS Cooking in water",11,11,11,11,11,11,11
Meat and meat products,"Beerwurst, PROCESS Steaming",11,11,11,11,11,11,11
Meat and meat products,Blood-type sausage,17.4,27.2,20,27.2,15,18,120
Meat and meat products,"Blood-type sausage, QUAL Low fat (naturally or reduced)",19,19,19,19,19,19,19
Meat and meat products,"Bockwurst, PROCESS Baking",15,15,15,15,15,15,15
Meat and meat products,"Bockwurst, PROCESS Cooking in water",15,15,15,15,15,15,15
Meat and meat products,"Bockwurst, PROCESS Steaming",15,15,15,15,15,15,15
Meat and meat products,"Bockwurst, QUAL Low fat (naturally or reduced), PROCESS Baking",24,24,24,24,24,24,24
Meat and meat products,"Bockwurst, QUAL Low fat (naturally or reduced), PROCESS Cooking in water",24,24,24,24,24,24,24
Meat and meat products,"Bockwurst, QUAL Low fat (naturally or reduced), PROCESS Steaming",24,24,24,24,24,24,24
Meat and meat products,"Bologna-type sausage, PROCESS Baking",0,0,0,0,0,0,0
Meat and meat products,"Bologna-type sausage, PROCESS Cooking in water",19.5,,,,18,19.5,42
Meat and meat products,"Bologna-type sausage, PROCESS Steaming",19.5,,,,18,19.5,42
Meat and meat products,"Bologna-type sausage, QUAL Low fat (naturally or reduced), PROCESS Cooking in water",18,18,18,18,18,18,18
Meat and meat products,"Bologna-type sausage, QUAL Low fat (naturally or reduced), PROCESS Steaming",18,18,18,18,18,18,18
Meat and meat products,"Bologna-type sausage, QUAL Low sodium / reduced salt, PROCESS Cooking in water",21.3,21.3,21.3,21.3,21.3,21.3,21.3
Meat and meat products,"Bologna-type sausage, QUAL Low sodium / reduced salt, PROCESS Steaming",21.3,21.3,21.3,21.3,21.3,21.3,21.3
Meat and meat products,Bovine and pig fresh meat,10,6,6,6,9,10,9
Meat and meat products,"Bovine and pig fresh meat, PROCESS Baking",6,6,6,6,6,6,6
Meat and meat products,"Bovine and pig fresh meat, PROCESS Cooking in water",7,7,7,7,7,7,7
Meat and meat products,"Bovine and pig fresh meat, PROCESS Frying",8,8,8,8,29,8,29
Meat and meat products,"Bovine and pig fresh meat, PROCESS Steaming",7,7,7,7,7,7,7
Meat and meat products,"Bovine and pig fresh meat, QUAL Half fat or medium fat, PROCESS Frying",14.5,14.5,14.5,14.5,14.5,14.5,14.5
Meat and meat products,Bovine fresh meat,8.6,7,4,4,8,4,5
Meat and meat products,"Bovine fresh meat, PROCESS Baking",,10.1,6,10.1,6,,9
Meat and meat products,"Bovine fresh meat, PROCESS Cooking in water",,11,7,11,9,,9
Meat and meat products,"Bovine fresh meat, PROCESS Frying",11.4,5,5,5,19,11.4,6
Meat and meat products,"Bovine fresh meat, PROCESS Steaming",,7,7,7,9,,9
Meat and meat products,Bovine heart,3.95,7,7,9,3.95,3.95,5
Meat and meat products,"Bovine heart, PROCESS Baking",8,6,8,6,6,8,8
Meat and meat products,"Bovine heart, PROCESS Cooking in water",8,6,8,6,9,8,9
Meat and meat products,"Bovine heart, PROCESS Frying",8,8,8,8,8,8,8
Meat and meat products,"Bovine heart, PROCESS Steaming",8,6,8,6,9,8,9
Meat and meat products,Bovine marrowbone,1,1,1,89,1,1,1
Meat and meat products,"Bovine meat, dried",,13,13,13,95,,49
Meat and meat products,"Bovine meat, dried, PROCESS Cooking in water",15,15,15,15,15,15,15
Meat and meat products,"Bovine meat, dried, PROCESS Steaming",15,15,15,15,15,15,15
Meat and meat products,Bovine stomach,15,15,15,8,15,15,15
Meat and meat products,"Bovine stomach, PROCESS Baking",18,18,18,18,18,18,18
Meat and meat products,"Bovine stomach, PROCESS Cooking in water",18,18,18,18,18,18,18
Meat and meat products,"Bovine stomach, PROCESS Frying",18,18,18,18,18,18,18
Meat and meat products,"Bovine stomach, PROCESS Steaming",18,18,18,18,18,18,18
Meat and meat products,Bovine tail,4,4,4,4,9,4,9
Meat and meat products,"Bovine tail, PROCESS Cooking in water",6,6,6,6,14,6,14
Meat and meat products,"Bovine tail, PROCESS Frying",5,5,5,5,5,5,5
Meat and meat products,"Bovine tail, PROCESS Steaming",6,6,6,6,14,6,14
Meat and meat products,Bovine tongue,7,8,8,9,7,7,7
Meat and meat products,"Bovine tongue, PROCESS Baking",9,14.5,9,14.5,14.5,9,9
Meat and meat products,"Bovine tongue, PROCESS Cooking in water",11.1,14.5,9,14.5,9,11.1,9
Meat and meat products,"Bovine tongue, PROCESS Frying",9,14.5,9,14.5,14.5,9,9
Meat and meat products,"Bovine tongue, PROCESS Steaming",11.1,14.5,9,14.5,9,11.1,9
Meat and meat products,Breakfast-type sausage,26.6,11,11,11,26.6,26.6,103
Meat and meat products,"Breakfast-type sausage, PROCESS Baking",12,12,12,12,110,12,110
Meat and meat products,"Breakfast-type sausage, PROCESS Cooking in water",28.5,12,12,12,12,12,12
Meat and meat products,"Breakfast-type sausage, PROCESS Frying",110,110,110,110,110,110,110
Meat and meat products,"Breakfast-type sausage, PROCESS Steaming",12,12,12,12,12,12,12
Meat and meat products,Canned meat,19,25,25,4,22,19,22
Meat and meat products,"Cervelat (swiss type), PROCESS Baking",15,15,15,15,35,15,35
Meat and meat products,"Cervelat (swiss type), PROCESS Cooking in water",14.6,15,15,15,14.6,14.6,15
Meat and meat products,"Cervelat (swiss type), PROCESS Steaming",14.6,15,15,15,14.6,14.6,15
Meat and meat products,"Cervelat (swiss type), QUAL Low fat (naturally or reduced), PROCESS Baking",24,24,24,24,24,24,24
Meat and meat products,"Cervelat (swiss type), QUAL Low fat (naturally or reduced), PROCESS Cooking in water",24,24,24,24,24,24,24
Meat and meat products,"Cervelat (swiss type), QUAL Low fat (naturally or reduced), PROCESS Steaming",24,24,24,24,24,24,24
Meat and meat products,Chicken fresh meat,11,12.8,11,4,6,11,5
Meat and meat products,"Chicken fresh meat, PROCESS Baking",8,14.6,12,10,13,8,11
Meat and meat products,"Chicken fresh meat, PROCESS Cooking in water",,13,11,13,26,11,26
Meat and meat products,"Chicken fresh meat, PROCESS Frying",9.9,13.7,23,5,7,,6
Meat and meat products,"Chicken fresh meat, PROCESS Steaming",,13.7,11,13.7,15,15,26
Meat and meat products,Chicken liver,6,18,18,18,7,6,8
Meat and meat products,"Chicken liver, PROCESS Baking",21,7.04,21,7.04,7.04,21,21
Meat and meat products,"Chicken liver, PROCESS Cooking in water",16,16,16,16,16,16,16
Meat and meat products,"Chicken liver, PROCESS Frying",21,21,21,21,9,21,9
Meat and meat products,"Chicken liver, PROCESS Steaming",16,7.04,16,7.04,7.04,16,16
Meat and meat products,"Chicken, other organs (edible offal non-muscle)",12,18,18,18,12,12,10
Meat and meat products,"Chicken, other organs (edible offal non-muscle), PROCESS Baking",21,21,21,21,21,21,21
Meat and meat products,"Chicken, other organs (edible offal non-muscle), PROCESS Cooking in water",21,21,21,21,10,21,10
Meat and meat products,"Chicken, other organs (edible offal non-muscle), PROCESS Steaming",21,21,21,21,10,21,10
Meat and meat products,Chorizo and similar,,35.8,15,35.8,29,19.4,29
Meat and meat products,"Chorizo and similar, QUAL Low fat (naturally or reduced)",8,24,24,24,24,8,24
Meat and meat products,Cooked bovine tongue,9,14.5,9,14.5,32,9,32
Meat and meat products,"Cooked bratwurst-type sausage, PROCESS Baking",13,13,13,13,45,13,45
Meat and meat products,"Cooked bratwurst-type sausage, PROCESS Cooking in water",,13,13,13,13,,13
Meat and meat products,"Cooked bratwurst-type sausage, PROCESS Steaming",13,13,13,13,13,13,13
Meat and meat products,"Cooked bratwurst-type sausage, QUAL Low fat (naturally or reduced), PROCESS Baking",20,20,20,20,20,20,20
Meat and meat products,"Cooked bratwurst-type sausage, QUAL Low fat (naturally or reduced), PROCESS Cooking in water",20,20,20,20,20,20,20
Meat and meat products,"Cooked bratwurst-type sausage, QUAL Low fat (naturally or reduced), PROCESS Steaming",20,20,20,20,20,20,20
Meat and meat products,Cooked other poultry meat,,13,13,13,13,,13
Meat and meat products,Cooked pork ham,,8.74,9,6,9,10,7
Meat and meat products,Cooked pork tongue,6.52,11,11,11,6.52,6.52,11
Meat and meat products,"Cooked sausages (generic), QUAL Low fat (naturally or reduced)",13,13,13,13,18,13,91
Meat and meat products,"Cooked sausages (generic), QUAL Low sodium / reduced salt",10,10,10,10,10,10,10
Meat and meat products,Cooked turkey meat,10,17,9,17,6,10,6
Meat and meat products,"Corned beef, uncooked",,33,33,8,,,33
Meat and meat products,"Corned beef, uncooked, PROCESS Baking",38,38,38,38,38,38,38
Meat and meat products,"Corned beef, uncooked, PROCESS Cooking in water",38,38,38,38,10,38,27
Meat and meat products,"Corned beef, uncooked, PROCESS Frying",38,38,38,38,38,38,38
Meat and meat products,"Corned beef, uncooked, PROCESS Steaming",38,38,38,38,10,38,27
Meat and meat products,"Corned pork meat, cooked",5.13,5.13,5.13,5.13,5.13,5.13,5.13
Meat and meat products,"Corned pork, uncooked, PROCESS Baking",33,33,33,33,33,33,33
Meat and meat products,"Corned pork, uncooked, PROCESS Cooking in water",33,33,33,33,33,33,33
Meat and meat products,"Corned pork, uncooked, PROCESS Steaming",33,33,33,33,33,33,33
Meat and meat products,Cured pork fat,4,4,4,4,4,4,4
Meat and meat products,Cured seasoned poultry meat,14,14,14,14,14,14,14
Meat and meat products,"Cured seasoned poultry meat, PROCESS Baking",14,14,14,14,7,14,7
Meat and meat products,"Cured seasoned poultry meat, PROCESS Cooking in water",14,14,14,14,14,14,14
Meat and meat products,"Cured seasoned poultry meat, PROCESS Steaming",14,14,14,14,14,14,14
Meat and meat products,"Deer, fallow fresh meat",10,10,10,16,5,10,5
Meat and meat products,"Deer, fallow fresh meat, PROCESS Baking",15,15,15,15,15,15,15
Meat and meat products,"Deer, fallow fresh meat, PROCESS Cooking in water",9,9,9,9,9,9,9
Meat and meat products,"Deer, fallow fresh meat, PROCESS Steaming",9,9,9,9,9,9,9
Meat and meat products,"Deer, red fresh meat",4.4,10,10,10,5,4.4,5
Meat and meat products,"Deer, red fresh meat, PROCESS Baking",,15.5,15,15.5,15.5,,15
Meat and meat products,"Deer, red fresh meat, PROCESS Cooking in water",,9,9,9,9,,9
Meat and meat products,"Deer, red fresh meat, PROCESS Steaming",,9,9,9,9,,9
Meat and meat products,Dry and fermented sausages-deprecated,7.1,39.3,16,31,29,16,11
Meat and meat products,"Dry and fermented sausages-deprecated, QUAL Low fat (naturally or reduced)",29,29,29,29,29,29,29
Meat and meat products,Duck fresh meat,15,5,15,12,10,15,8
Meat and meat products,"Duck fresh meat, PROCESS Baking",,13,21,13,13,,22
Meat and meat products,"Duck fresh meat, PROCESS Cooking in water",,15,15,15,15,,15
Meat and meat products,"Duck fresh meat, PROCESS Steaming",,15,15,15,15,,15
Meat and meat products,Duck liver,11,11,11,11,11,11,11
Meat and meat products,"Duck liver, PROCESS Baking",43,43,43,43,43,43,43
Meat and meat products,"Duck liver, PROCESS Frying",10,10,10,10,10,10,10
Meat and meat products,Equine fresh meat,9,9,9,4,12,9,12
Meat and meat products,"Equine fresh meat, PROCESS Baking",13,4.8,12,4.8,13,13,12
Meat and meat products,"Equine fresh meat, PROCESS Frying",10,10,10,10,10,10,10
Meat and meat products,European moose meat,6,4.1,4.1,4.1,6,4.1,4.1
Meat and meat products,"European moose meat, PROCESS Baking",10.1,10.1,10.1,10.1,10.1,10.1,10.1
Meat and meat products,"European moose meat, PROCESS Frying",10.4,,,,10.4,,
Meat and meat products,"Frankfurt-type sausage, PROCESS Baking",,,,16,12,,12
Meat and meat products,"Frankfurt-type sausage, PROCESS Cooking in water",15,35.7,,14,22,15,22
Meat and meat products,"Frankfurt-type sausage, PROCESS Steaming",,35.7,,35.7,22,,22
Meat and meat products,"Frankfurt-type sausage, QUAL Low fat (naturally or reduced), PROCESS Baking",15,15,15,15,15,15,15
Meat and meat products,"Frankfurt-type sausage, QUAL Low fat (naturally or reduced), PROCESS Cooking in water",15,15,15,15,22,15,22
Meat and meat products,"Frankfurt-type sausage, QUAL Low fat (naturally or reduced), PROCESS Steaming",15,15,15,15,22,15,22
Meat and meat products,"Frankfurter sausage, PROCESS Baking",15,,,,15,15,12
Meat and meat products,"Frankfurter sausage, PROCESS Cooking in water",16.9,31.5,,31.5,22,16.9,22
Meat and meat products,"Frankfurter sausage, PROCESS Steaming",16.9,,,,15,16.9,
Meat and meat products,"Frankfurter sausage, QUAL Low fat (naturally or reduced), PROCESS Baking",15,15,15,15,15,15,15
Meat and meat products,"Frankfurter sausage, QUAL Low fat (naturally or reduced), PROCESS Cooking in water",15,15,15,15,22,15,22
Meat and meat products,"Frankfurter sausage, QUAL Low fat (naturally or reduced), PROCESS Steaming",15,15,15,15,15,15,15
Meat and meat products,Fresh bratwurst,40.7,11,11,11,13,40.7,13
Meat and meat products,"Fresh bratwurst, PROCESS Baking",12,12,12,12,45,12,45
Meat and meat products,"Fresh bratwurst, PROCESS Cooking in water",12,12,12,12,12,12,12
Meat and meat products,"Fresh bratwurst, PROCESS Steaming",12,12,12,12,12,12,12
Meat and meat products,Fresh raw sausages,,10,15,20,13,,95
Meat and meat products,"Fresh raw sausages, PROCESS Baking",12,12,12,12,110,12,110
Meat and meat products,"Fresh raw sausages, PROCESS Cooking in water",12,10,12,10,10,12,12
Meat and meat products,"Fresh raw sausages, PROCESS Frying",12,12,12,53,18,12,110
Meat and meat products,"Fresh raw sausages, PROCESS Steaming",12,12,12,12,12,12,12
Meat and meat products,Fresh smoked sausages-deprecated,28.5,18.3,13,18.3,18.3,13,13
Meat and meat products,"Fresh smoked sausages-deprecated, QUAL Low fat (naturally or reduced)",26,26,26,26,26,26,26
Meat and meat products,"Fresh smoked sausages-deprecated, QUAL Low sodium / reduced salt",13,13,13,13,13,13,13
Meat and meat products,Fresh spiced sausages in casing,13,13,13,31,13,13,13
Meat and meat products,"Fresh spiced sausages in casing, PROCESS Baking",18,18,18,53,18,18,18
Meat and meat products,Game birds fresh meat,40,5,5,5,5,40,5
Meat and meat products,"Game birds fresh meat, PROCESS Baking",55.8,50,21,50,45,55.8,45
Meat and meat products,"Game birds fresh meat, PROCESS Cooking in water",,15,15,15,15,,15
Meat and meat products,"Game birds fresh meat, PROCESS Steaming",,15,15,15,15,,15
Meat and meat products,"Generic traditionally farmed mammals, fresh fat tissue",1,1,1,1,1,1,1
Meat and meat products,"Generic traditionally farmed mammals, fresh fat tissue, PROCESS Cooking in water",17,17,17,17,17,17,17
Meat and meat products,"Generic traditionally farmed mammals, fresh fat tissue, PROCESS Steaming",17,17,17,17,17,17,17
Meat and meat products,German salami,35,35,35,35,29,35,29
Meat and meat products,"German salami, QUAL Low fat (naturally or reduced)",24,24,24,24,29,24,29
Meat and meat products,Goat fresh meat,10,10,10,9,12,10,12
Meat and meat products,"Goat fresh meat, PROCESS Baking",10,12,12,12,10,10,12
Meat and meat products,"Goat fresh meat, PROCESS Cooking in water",14,14,14,14,14,14,14
Meat and meat products,"Goat fresh meat, PROCESS Steaming",14,14,14,14,14,14,14
Meat and meat products,"Goat liver, PROCESS Baking",18,18,18,18,18,18,18
Meat and meat products,Goose fresh meat,7,12,12,13,7,12,7
Meat and meat products,"Goose fresh meat, PROCESS Baking",18,12,18,12,10,18,10
Meat and meat products,"Goose fresh meat, PROCESS Cooking in water",,11,11,11,11,,11
Meat and meat products,"Goose fresh meat, PROCESS Steaming",,11,11,11,11,,11
Meat and meat products,Goose liver,12,12,12,12,12,12,12
Meat and meat products,"Goose liver, PROCESS Baking",9.45,9.45,9.45,9.45,9.45,9.45,9.45
Meat and meat products,"Goose liver, PROCESS Cooking in water",12,12,12,12,12,12,12
Meat and meat products,"Goose liver, PROCESS Frying",1.7,1.7,1.7,1.7,1.7,1.7,1.7
Meat and meat products,"Grouse fresh meat, PROCESS Baking",40,45,40,45,40,40,45
Meat and meat products,Guinea-fowl fresh meat,11,11,11,8,11,11,11
Meat and meat products,"Ham, beef",13,13,13,7,13,13,13
Meat and meat products,"Ham, beef, PROCESS Baking",13,13,13,13,13,13,13
Meat and meat products,"Ham, beef, PROCESS Cooking in water",13,13,13,13,13,13,13
Meat and meat products,"Ham, beef, PROCESS Steaming",13,13,13,13,13,13,13
Meat and meat products,"Ham, pork",7,16.8,2,16.8,5,14.2,7
Meat and meat products,"Ham, pork, PROCESS Baking",10,2,2,2,8,10,8
Meat and meat products,"Ham, pork, PROCESS Cooking in water",6,8.74,2,8.74,9,6,9
Meat and meat products,"Ham, pork, PROCESS Steaming",6,2,2,2,9,6,9
Meat and meat products,Hare fresh meat,13,14,14,14,9,13,9
Meat and meat products,"Hare fresh meat, PROCESS Baking",19.5,20,20,20,11,19.5,20
Meat and meat products,"Hare fresh meat, PROCESS Cooking in water",,12,12,12,21,,21
Meat and meat products,"Hare fresh meat, PROCESS Steaming",,12,12,12,21,,21
Meat and meat products,Head cheese,10.1,13,13,13,53,10.1,53
Meat and meat products,Hungarian-type salami,15,15,15,45,35,15,35
Meat and meat products,"Hungarian-type salami, QUAL Low fat (naturally or reduced)",24,24,24,24,24,24,24
Meat and meat products,Italian-type salami,11.1,17,17,32,35,11.1,31
Meat and meat products,"Knackwurst-type sausage, PROCESS Baking",14,14,14,14,14,14,14
Meat and meat products,"Knackwurst-type sausage, PROCESS Cooking in water",14.6,31.5,14,31.5,22,14.6,22
Meat and meat products,"Knackwurst-type sausage, PROCESS Steaming",14.6,14,14,14,14.6,14.6,14
Meat and meat products,"Knackwurst-type sausage, QUAL Low fat (naturally or reduced), PROCESS Cooking in water",22,22,22,22,22,22,22
Meat and meat products,Liver based spreadable-textured specialities,,13,13,13,12,,16
Meat and meat products,Liver cheese,4,4,4,4,11,4,11
Meat and meat products,Liver-type sausage,16,41,41,41,13,16,20
Meat and meat products,"Liver-type sausage, QUAL Low fat (naturally or reduced)",19.3,16,16,16,16,19.3,16
Meat and meat products,Luncheon spiced ham-type tinned meat,7.04,12,12,12,10,7.04,39
Meat and meat products,Mallard fresh meat,5,5,5,5,10,5,10
Meat and meat products,"Mallard fresh meat, PROCESS Baking",21,21,21,21,21,21,21
Meat and meat products,"Mallard fresh meat, PROCESS Cooking in water",15,15,15,15,15,15,15
Meat and meat products,"Mallard fresh meat, PROCESS Steaming",15,15,15,15,15,15,15
Meat and meat products,Matured charcuterie products for cooking,16,16,16,16,16,16,16
Meat and meat products,Meat based spreadable-textured specialities,13,13,13,13,15,13,15
Meat and meat products,Mettwurst-type sausage,22.1,14,14,14,29,22.1,29
Meat and meat products,"Mettwurst-type sausage, QUAL Low fat (naturally or reduced)",34,34,34,34,46,34,46
Meat and meat products,Miscellaneous cooked sausages,28.5,10,13,10,10,13,13
Meat and meat products,Mixed beef and mutton/lamb fresh meat,12.2,12.2,10,12.2,12.2,12.2,12.2
Meat and meat products,"Mixed beef and mutton/lamb fresh meat, QUAL Half fat or medium fat",11,11,11,11,11,11,11
Meat and meat products,"Mixed beef and mutton/lamb fresh meat, QUAL Low fat (naturally or reduced)",11,11,11,11,11,11,11
Meat and meat products,Mixed fresh fat tissue,1,1,1,1,1,1,1
Meat and meat products,"Mixed fresh fat tissue, PROCESS Baking",4.15,4.15,4.15,4.15,4.15,4.15,4.15
Meat and meat products,Mixed fresh meat,5,10.8,5,6,10.8,5,5
Meat and meat products,"Mixed fresh meat, PROCESS Baking",8.1,5,5,5,8.1,8.1,5
Meat and meat products,"Mixed fresh meat, PROCESS Cooking in water",6,6,6,6,6,6,6
Meat and meat products,"Mixed fresh meat, PROCESS Steaming",6,6,6,6,6,6,6
Meat and meat products,"Mixed fresh meat, QUAL Half fat or medium fat",10,10,10,10,10,10,10
Meat and meat products,"Mixed fresh meat, QUAL Low fat (naturally or reduced)",4,4,4,4,4,4,4
Meat and meat products,Mixed pork and mutton/lamb fresh meat,9,9,9,9,9,9,9
Meat and meat products,"Mixed pork and mutton/lamb fresh meat, QUAL Half fat or medium fat, PROCESS Cooking in water",16.5,16.5,16.5,16.5,16.5,16.5,16.5
Meat and meat products,"Mixed pork and mutton/lamb fresh meat, QUAL Half fat or medium fat, PROCESS Steaming",16.5,16.5,16.5,16.5,16.5,16.5,16.5
Meat and meat products,Mortadella-type sausage,16,14,16,9,18,16,31
Meat and meat products,"Mortadella-type sausage, QUAL Low fat (naturally or reduced)",17,17,17,17,18,17,18
Meat and meat products,Pancetta,20,20,20,10,20,20,20
Meat and meat products,"Pancetta, PROCESS Baking",11,11,11,11,11,11,11
Meat and meat products,Partridge fresh meat,45,45,45,34,45,45,45
Meat and meat products,"Partridge fresh meat, PROCESS Baking",13,46,13,46,13,13,46
Meat and meat products,"Partridge fresh meat, PROCESS Cooking in water",19,19,19,19,19,19,19
Meat and meat products,"Partridge fresh meat, PROCESS Steaming",19,19,19,19,19,19,19
Meat and meat products,"Pastrami, beef",10,10,10,10,10,10,10
Meat and meat products,"Pate, chicken liver",16,16,16,14,16,16,16
Meat and meat products,"Pate, goose liver",18,10,18,10,10,18,18
Meat and meat products,"Pate, pork liver",22,28.2,10,28.2,12,22,12
Meat and meat products,Pheasant fresh meat,18,18,18,18,50,18,50
Meat and meat products,"Pheasant fresh meat, PROCESS Baking",13,50,13,50,13,13,28
Meat and meat products,"Pheasant fresh meat, PROCESS Cooking in water",,16,16,16,16,,16
Meat and meat products,"Pheasant fresh meat, PROCESS Frying",16,16,16,16,16,16,16
Meat and meat products,"Pheasant fresh meat, PROCESS Steaming",,16,16,16,16,,16
Meat and meat products,Pig fresh meat,7.6,7.03,9,8,7,7.6,7
Meat and meat products,"Pig fresh meat, PROCESS Baking",13.5,9.86,10,9.86,7.5,14,7
Meat and meat products,"Pig fresh meat, PROCESS Cooking in water",12.6,9,11,9,12,15,12
Meat and meat products,"Pig fresh meat, PROCESS Frying",11.6,8,8,9,30,11.6,8
Meat and meat products,"Pig fresh meat, PROCESS Steaming",12.6,11,11,11,12,12.6,12
Meat and meat products,Pig kidney,7,7,7,7,10,7,10
Meat and meat products,"Pig kidney, PROCESS Baking",9,13,9,13,13,9,9
Meat and meat products,"Pig kidney, PROCESS Cooking in water",7,13,7,13,13,7,13
Meat and meat products,"Pig kidney, PROCESS Frying",9,9,9,9,12,9,12
Meat and meat products,"Pig kidney, PROCESS Steaming",7,13,7,13,13,7,13
Meat and meat products,Pig liver,6,8,8,10,6,6,5
Meat and meat products,"Pig liver, PROCESS Baking",10,10,10,10,10,10,10
Meat and meat products,"Pig liver, PROCESS Cooking in water",7,7,7,7,10,7,11
Meat and meat products,"Pig liver, PROCESS Frying",,9,9,9,9,,9
Meat and meat products,"Pig liver, PROCESS Steaming",7,7,7,7,10,7,11
Meat and meat products,Pig trotters and feet,22,22,22,22,22,22,22
Meat and meat products,"Pig trotters and feet, PROCESS Cooking in water",130,130,130,20,130,130,130
Meat and meat products,"Pig trotters and feet, PROCESS Steaming",130,130,130,20,130,130,130
Meat and meat products,Pigeon fresh meat,45,45,45,12,45,45,45
Meat and meat products,"Pigeon fresh meat, PROCESS Baking",57,15,57,15,32,57,32
